Section,Distance (km),Sub Distance (km),skid,Latitude,Longitude
0102100F02,86.057,16.545,0.156666666,13.68673577,100.6023344
0102100F02,86.062,16.55,0.145000011,13.68669107,100.6023424
0102100F02,86.067,16.555,0.143333331,13.68664657,100.6023501
0102100F02,86.072,16.56,0.156666666,13.68660217,100.6023578
0102100F02,86.077,16.565,0.155000001,13.68655767,100.6023655
0102100F02,86.081,16.57,0.175000012,13.68651317,100.6023733
0102100F02,86.087,16.575,0.170000002,13.68646857,100.6023812
0102100F02,86.091,16.58,0.13499999,13.68642437,100.6023893
0102100F02,86.096,16.585,0.129999995,13.68637977,100.6023975
0102100F02,86.102,16.59,0.136666656,13.68633547,100.6024057
0102100F02,86.106,16.595,0.155000001,13.68629107,100.6024138
0102100F02,86.112,16.6,0.170000002,13.68624667,100.6024219
0102100F02,86.117,16.605,0.186666667,13.68620237,100.60243
0102100F02,86.121,16.61,0.186666667,13.68615777,100.6024382
0102100F02,86.127,16.615,0.185000002,13.68611337,100.6024463
0102100F02,86.131,16.62,0.189999998,13.68606927,100.6024545
0102100F02,86.137,16.625,0.173333332,13.68602437,100.6024629
0102100F02,86.141,16.63,0.175000012,13.68597997,100.6024712
0102100F02,86.146,16.635,0.189999998,13.68593547,100.6024795
0102100F02,86.152,16.64,0.180000007,13.68589087,100.6024878
0102100F02,86.157,16.645,0.204999998,13.68584637,100.6024959
0102100F02,86.161,16.65,0.215000004,13.68580177,100.602504
0102100F02,86.167,16.655,0.219999984,13.68575747,100.602512
0102100F02,86.171,16.66,0.185000002,13.68571307,100.6025201
0102100F02,86.176,16.665,0.215000004,13.68566877,100.602528
0102100F02,86.182,16.67,0.209999993,13.68562477,100.6025358
0102100F02,86.186,16.675,0.219999984,13.68558077,100.6025435
0102100F02,86.192,16.68,0.209999993,13.68553667,100.6025513
0102100F02,86.197,16.685,0.209999993,13.68549237,100.6025592
0102100F02,86.201,16.69,0.206666663,13.68544737,100.6025672
0102100F02,86.206,16.695,0.185000002,13.68540267,100.6025751
0102100F02,86.211,16.7,0.194999993,13.68535747,100.6025831
0102100F02,86.216,16.705,0.180000007,13.68531247,100.6025911
0102100F02,86.222,16.71,0.164999992,13.68526817,100.6025992
0102100F02,86.226,16.715,0.150000006,13.68522347,100.6026075
0102100F02,86.231,16.72,0.176666677,13.68517887,100.6026156
0102100F02,86.237,16.725,0.189999998,13.68513387,100.6026239
0102100F02,86.241,16.73,0.209999993,13.68508957,100.6026321
0102100F02,86.246,16.735,0.230000004,13.68504497,100.6026404
0102100F02,86.251,16.74,0.219999984,13.68500037,100.6026486
0102100F02,86.256,16.745,0.204999998,13.68495587,100.6026569
0102100F02,86.262,16.75,0.230000004,13.68491127,100.6026652
0102100F02,86.266,16.755,0.236666664,13.68486717,100.6026732
0102100F02,86.271,16.76,0.25,13.68482257,100.6026813
0102100F02,86.276,16.765,0.200000003,13.68477797,100.6026895
0102100F02,86.281,16.77,0.209999993,13.68473377,100.6026975
0102100F02,86.286,16.775,0.209999993,13.68468897,100.6027059
0102100F02,86.291,16.78,0.204999998,13.68464457,100.6027142
0102100F02,86.296,16.785,0.186666667,13.68460017,100.6027225
0102100F02,86.301,16.79,0.189999998,13.68455557,100.6027309
0102100F02,86.306,16.795,0.175000012,13.68451097,100.6027391
0102100F02,86.311,16.8,0.213333324,13.68446627,100.6027473
0102100F02,86.316,16.805,0.200000003,13.68442207,100.6027554
0102100F02,86.321,16.81,0.200000003,13.68437747,100.6027636
0102100F02,86.326,16.815,0.189999998,13.68433287,100.6027718
0102100F02,86.331,16.82,0.200000003,13.68428857,100.60278
0102100F02,86.336,16.825,0.175000012,13.68424427,100.6027881
0102100F02,86.341,16.83,0.185000002,13.68419977,100.6027963
0102100F02,86.346,16.835,0.200000003,13.68415527,100.6028045
0102100F02,86.351,16.84,0.185000002,13.68411067,100.6028119
0102100F02,86.356,16.845,0.180000007,13.68406647,100.6028191
0102100F02,86.361,16.85,0.189999998,13.68402197,100.6028263
0102100F02,86.366,16.855,0.180000007,13.68397727,100.6028336
0102100F02,86.371,16.86,0.175000012,13.68393297,100.6028412
0102100F02,86.376,16.865,0.186666667,13.68388827,100.602849
0102100F02,86.381,16.87,0.206666663,13.68384397,100.6028567
0102100F02,86.386,16.875,0.200000003,13.68379907,100.6028646
0102100F02,86.391,16.88,0.193333328,13.68375487,100.6028724
0102100F02,86.396,16.885,0.173333347,13.68371037,100.6028804
0102100F02,86.401,16.89,0.175000012,13.68366577,100.6028885
0102100F02,86.406,16.895,0.159999996,13.68362137,100.6028965
0102100F02,86.411,16.9,0.200000003,13.68357697,100.6029046
0102100F02,86.416,16.905,0.209999993,13.68353237,100.6029126
0102100F02,86.421,16.91,0.209999993,13.68348777,100.6029207
0102100F02,86.426,16.915,0.203333333,13.68344287,100.6029288
0102100F02,86.431,16.92,0.185000002,13.68339857,100.6029368
0102100F02,86.436,16.925,0.189999998,13.68335407,100.602945
0102100F02,86.441,16.93,0.180000007,13.68330977,100.6029531
0102100F02,86.446,16.935,0.200000003,13.68326567,100.6029611
0102100F02,86.451,16.94,0.210000008,13.68322117,100.6029692
0102100F02,86.456,16.945,0.226666674,13.68317667,100.6029775
0102100F02,86.461,16.95,0.220000014,13.68313187,100.6029859
0102100F02,86.466,16.955,0.180000007,13.68308737,100.6029942
0102100F02,86.471,16.96,0.200000003,13.68304277,100.6030026
0102100F02,86.476,16.965,0.200000003,13.68299827,100.6030108
0102100F02,86.481,16.97,0.209999993,13.68295387,100.6030189
0102100F02,86.486,16.975,0.219999999,13.68290967,100.603027
0102100F02,86.491,16.98,0.24000001,13.68286527,100.6030351
0102100F02,86.496,16.985,0.230000004,13.68282087,100.6030437
0102100F02,86.501,16.99,0.204999998,13.68277587,100.603053
0102100F02,86.506,16.995,0.203333333,13.68273127,100.6030623
0102100F02,86.511,17,0.216666654,13.68268647,100.6030716
0102100F02,86.516,17.005,0.215000004,13.68264137,100.6030807
0102100F02,86.521,17.01,0.203333333,13.68259597,100.603089
0102100F02,86.526,17.015,0.206666663,13.68254997,100.6030974
0102100F02,86.531,17.02,0.200000003,13.68250427,100.6031057
0102100F02,86.536,17.025,0.189999998,13.68245887,100.603114
0102100F02,86.541,17.03,0.216666654,13.68241577,100.6031216
0102100F02,86.546,17.035,0.230000004,13.68237257,100.6031292
0102100F02,86.551,17.04,0.230000004,13.68232917,100.6031369
0102100F02,86.556,17.045,0.220000014,13.68228587,100.6031445
0102100F02,86.561,17.05,0.219999999,13.68224187,100.6031525
0102100F02,86.566,17.055,0.209999993,13.68219727,100.6031607
0102100F02,86.571,17.06,0.209999993,13.68215297,100.6031688
0102100F02,86.576,17.065,0.200000003,13.68210847,100.6031769
0102100F02,86.581,17.07,0.200000003,13.68206427,100.603185
0102100F02,86.586,17.075,0.186666667,13.68201957,100.6031931
0102100F02,86.591,17.08,0.170000002,13.68197487,100.6032012
0102100F02,86.596,17.085,0.180000007,13.68193057,100.6032093
0102100F02,86.601,17.09,0.189999998,13.68188587,100.6032174
0102100F02,86.606,17.095,0.189999998,13.68184147,100.6032255
0102100F02,86.611,17.1,0.185000002,13.68179687,100.6032336
0102100F02,86.616,17.105,0.185000002,13.68175257,100.6032416
0102100F02,86.621,17.11,0.196666673,13.68170827,100.6032497
0102100F02,86.626,17.115,0.209999993,13.68166387,100.6032575
0102100F02,86.631,17.12,0.215000004,13.68162023,100.6032705
0102100F02,86.636,17.125,0.209999993,13.68157613,100.6032783
0102100F02,86.641,17.13,0.219999984,13.68153173,100.6032861
0102100F02,86.646,17.135,0.209999993,13.68148713,100.6032937
0102100F02,86.651,17.14,0.206666663,13.68144243,100.6033013
0102100F02,86.656,17.145,0.230000004,13.68139803,100.6033088
0102100F02,86.661,17.15,0.215000004,13.68135343,100.6033163
0102100F02,86.666,17.155,0.239999995,13.68130853,100.6033243
0102100F02,86.671,17.16,0.230000004,13.68126413,100.6033322
0102100F02,86.676,17.165,0.209999993,13.68121943,100.6033402
0102100F02,86.681,17.17,0.219999999,13.68117483,100.6033482
0102100F02,86.686,17.175,0.219999984,13.68113023,100.6033562
0102100F02,86.691,17.18,0.229999989,13.68108593,100.6033641
0102100F02,86.696,17.185,0.224999994,13.68104143,100.603372
0102100F02,86.701,17.19,0.25999999,13.68099693,100.60338
0102100F02,86.706,17.195,0.263333321,13.68095233,100.6033881
0102100F02,86.711,17.2,0.245000005,13.68090793,100.6033965
0102100F02,86.716,17.205,0.239999995,13.68086333,100.603405
0102100F02,86.721,17.21,0.219999984,13.68081873,100.6034134
0102100F02,86.726,17.215,0.219999999,13.68077423,100.6034218
0102100F02,86.731,17.22,0.209999993,13.68073013,100.60343
0102100F02,86.736,17.225,0.206666663,13.68068593,100.6034381
0102100F02,86.741,17.23,0.209999993,13.68064173,100.6034463
0102100F02,86.746,17.235,0.194999993,13.68059753,100.6034544
0102100F02,86.751,17.24,0.183333337,13.68055323,100.6034625
0102100F02,86.756,17.245,0.215000004,13.68050853,100.6034707
0102100F02,86.761,17.25,0.204999998,13.68046403,100.6034789
0102100F02,86.766,17.255,0.196666658,13.68041953,100.603487
0102100F02,86.771,17.26,0.189999998,13.68037513,100.603495
0102100F02,86.776,17.265,0.194999993,13.68033083,100.6035027
0102100F02,86.781,17.27,0.183333337,13.68028653,100.6035103
0102100F02,86.786,17.275,0.156666681,13.68024253,100.6035179
0102100F02,86.791,17.28,0.164999992,13.68019823,100.6035256
0102100F02,86.796,17.285,0.194999993,13.68015373,100.6035338
0102100F02,86.801,17.29,0.176666662,13.68010893,100.603542
0102100F02,86.806,17.295,0.200000003,13.68006453,100.6035501
0102100F02,86.811,17.3,0.219999999,13.68001993,100.6035583
0102100F02,86.816,17.305,0.219999984,13.67997563,100.6035664
0102100F02,86.821,17.31,0.189999998,13.67993143,100.6035745
0102100F02,86.826,17.315,0.200000003,13.67988743,100.6035825
0102100F02,86.831,17.32,0.209999993,13.67984323,100.6035907
0102100F02,86.836,17.325,0.196666658,13.67979883,100.6035988
0102100F02,86.841,17.33,0.204999998,13.67975403,100.6036069
0102100F02,86.846,17.335,0.223333314,13.67970923,100.6036151
0102100F02,86.851,17.34,0.226666674,13.67966423,100.6036233
0102100F02,86.856,17.345,0.224999994,13.67961943,100.6036315
0102100F02,86.861,17.35,0.219999999,13.67957533,100.6036398
0102100F02,86.866,17.355,0.180000007,13.67953073,100.6036482
0102100F02,86.871,17.36,0.224999994,13.67948643,100.6036566
0102100F02,86.876,17.365,0.219999999,13.67944203,100.6036649
0102100F02,86.881,17.37,0.236666679,13.67939773,100.6036731
0102100F02,86.886,17.375,0.200000003,13.67935343,100.6036812
0102100F02,86.891,17.38,0.245000005,13.67930903,100.6036894
0102100F02,86.896,17.385,0.24666667,13.67926453,100.6036975
0102100F02,86.901,17.39,0.24333334,13.67922023,100.6037055
0102100F02,86.906,17.395,0.204999998,13.67917553,100.6037135
0102100F02,86.911,17.4,0.233333334,13.67913113,100.6037214
0102100F02,86.916,17.405,0.230000004,13.67908653,100.6037293
0102100F02,86.921,17.41,0.254999995,13.67904183,100.6037375
0102100F02,86.926,17.415,0.245000005,13.67899723,100.6037464
0102100F02,86.931,17.42,0.25333333,13.67895263,100.6037553
0102100F02,86.936,17.425,0.239999995,13.67890823,100.6037642
0102100F02,86.941,17.43,0.194999993,13.67886343,100.6037732
0102100F02,86.946,17.435,0.146666676,13.67881883,100.6037812
0102100F02,86.951,17.44,0.185000002,13.67877433,100.6037892
0102100F02,86.956,17.445,0.175000012,13.67873013,100.6037972
0102100F02,86.961,17.45,0.159999996,13.67868563,100.6038052
0102100F02,86.966,17.455,0.143333331,13.67864113,100.6038132
0102100F02,86.971,17.46,0.185000002,13.67859673,100.6038212
0102100F02,86.976,17.465,0.183333337,13.67855253,100.6038291
0102100F02,86.981,17.47,0.230000004,13.67850793,100.6038371
0102100F02,86.986,17.475,0.200000003,13.67846343,100.6038451
0102100F02,86.991,17.48,0.175000012,13.67841923,100.6038528
0102100F02,86.996,17.485,0.180000007,13.67837473,100.6038606
0102100F02,87.001,17.49,0.254999995,13.67833013,100.6038685
0102100F02,87.006,17.495,0.350000024,13.67828563,100.6038763
0102100F02,87.011,17.5,0.230000004,13.67824163,100.6038843
0102100F02,87.016,17.505,0.224999994,13.67819733,100.6038923
0102100F02,87.021,17.51,0.224999994,13.67815303,100.6039003
0102100F02,87.026,17.515,0.230000004,13.67810883,100.6039083
0102100F02,87.031,17.52,0.233333334,13.67806413,100.6039166
0102100F02,87.036,17.525,0.270000011,13.67801923,100.603925
0102100F02,87.041,17.53,0.236666679,13.67797413,100.6039334
0102100F02,87.046,17.535,0.230000004,13.67792913,100.6039417
0102100F02,87.051,17.54,0.215000004,13.67788493,100.6039498
0102100F02,87.056,17.545,0.194999993,13.67784053,100.6039579
0102100F02,87.061,17.55,0.203333333,13.67779613,100.603966
0102100F02,87.066,17.555,0.209999993,13.67775183,100.603974
0102100F02,87.071,17.56,0.204999998,13.67770743,100.6039822
0102100F02,87.076,17.565,0.236666664,13.67766313,100.6039905
0102100F02,87.081,17.57,0.194999993,13.67761873,100.6039988
0102100F02,87.086,17.575,0.215000004,13.67757463,100.6040071
0102100F02,87.091,17.58,0.183333337,13.67753023,100.6040155
0102100F02,87.096,17.585,0.180000007,13.67748593,100.604024
0102100F02,87.101,17.59,0.209999993,13.67744173,100.6040325
0102100F02,87.106,17.595,0.24666667,13.67739773,100.604041
0102100F02,87.111,17.6,0.263333321,13.67735363,100.6040495
0102100F02,87.116,17.605,0.25999999,13.67730923,100.604058
0102100F02,87.121,17.61,0.270000011,13.67726473,100.6040665
0102100F02,87.126,17.615,0.283333331,13.67722043,100.604075
0102100F02,87.131,17.62,0.239999995,13.67717593,100.6040835
0102100F02,87.136,17.625,0.230000004,13.67713173,100.6040927
0102100F02,87.141,17.63,0.25999999,13.67708753,100.6041019
0102100F02,87.146,17.635,0.25999999,13.67704649,100.6041108
0102100F02,87.151,17.64,0.300000012,13.67700219,100.60412
0102100F02,87.156,17.645,0.300000012,13.67695789,100.6041297
0102100F02,87.161,17.65,0.340000004,13.67691389,100.6041396
0102100F02,87.166,17.655,0.474999994,13.67686979,100.6041495
0102100F02,87.171,17.66,0.336666673,13.67682559,100.6041594
0102100F02,87.176,17.665,0.326666683,13.67678189,100.6041701
0102100F02,87.181,17.67,0.350000024,13.67673869,100.6041817
0102100F02,87.186,17.675,0.319999993,13.67669519,100.6041933
0102100F02,87.191,17.68,0.383333325,13.67665159,100.604205
0102100F02,87.196,17.685,0.186666667,13.67660799,100.604217
0102100F02,87.201,17.69,0.183333337,13.67656499,100.60423
0102100F02,87.206,17.695,0.170000002,13.67652139,100.6042432
0102100F02,87.211,17.7,0.219999999,13.67647799,100.6042563
0102100F02,87.216,17.705,0.200000003,13.67643469,100.6042694
0102100F02,87.221,17.71,0.204999998,13.67639179,100.6042839
0102100F02,87.226,17.715,0.189999998,13.67634889,100.6042984
0102100F02,87.231,17.72,0.196666673,13.67630579,100.6043129
0102100F02,87.236,17.725,0.170000002,13.67626289,100.6043274
0102100F02,87.241,17.73,0.209999993,13.67622079,100.6043431
0102100F02,87.246,17.735,0.216666654,13.67617879,100.6043591
0102100F02,87.251,17.74,0.209999993,13.67613659,100.6043751
0102100F02,87.256,17.745,0.194999993,13.67609449,100.604391
0102100F02,87.261,17.75,0.189999998,13.67605269,100.6044082
0102100F02,87.266,17.755,0.183333337,13.67601089,100.6044258
0102100F02,87.271,17.76,0.189999998,13.67596909,100.6044434
0102100F02,87.276,17.765,0.204999998,13.67592749,100.6044609
0102100F02,87.281,17.77,0.220000014,13.67588629,100.6044799
0102100F02,87.286,17.775,0.194999993,13.67584549,100.6044996
0102100F02,87.291,17.78,0.200000003,13.67580469,100.6045192
0102100F02,87.296,17.785,0.206666663,13.67576369,100.604539
0102100F02,87.301,17.79,0.200000003,13.67572329,100.6045596
0102100F02,87.306,17.795,0.200000003,13.67568319,100.6045809
0102100F02,87.311,17.8,0.230000004,13.67564319,100.6046021
0102100F02,87.316,17.805,0.230000004,13.67560299,100.6046235
0102100F02,87.321,17.81,0.215000004,13.67556339,100.6046456
0102100F02,87.326,17.815,0.226666674,13.67552419,100.6046683
0102100F02,87.331,17.82,0.206666663,13.67548509,100.604691
0102100F02,87.336,17.825,0.200000003,13.67544569,100.6047138
0102100F02,87.341,17.83,0.204999998,13.67540719,100.6047365
0102100F02,87.346,17.835,0.200000003,13.67536889,100.6047594
0102100F02,87.351,17.84,0.200000003,13.67533089,100.6047822
0102100F02,87.356,17.845,0.189999998,13.67529259,100.6048051
0102100F02,87.361,17.85,0.213333324,13.67525389,100.6048291
0102100F02,87.366,17.855,0.204999998,13.67521519,100.6048536
0102100F02,87.371,17.86,0.219999999,13.67517579,100.6048785
0102100F02,87.376,17.865,0.230000004,13.67513669,100.6049031
0102100F02,87.381,17.87,0.223333344,13.67509919,100.6049285
0102100F02,87.386,17.875,0.209999993,13.67506299,100.6049542
0102100F02,87.391,17.88,0.209999993,13.67502649,100.60498
0102100F02,87.396,17.885,0.219999984,13.67498989,100.605006
0102100F02,87.401,17.89,0.204999998,13.67495359,100.6050328
0102100F02,87.406,17.895,0.204999998,13.67491759,100.6050599
0102100F02,87.411,17.9,0.203333333,13.67488139,100.6050871
0102100F02,87.416,17.905,0.185000002,13.67484529,100.6051144
0102100F02,87.421,17.91,0.164999992,13.67480949,100.6051427
0102100F02,87.426,17.915,0.180000007,13.67477268,100.6051604
0102100F02,87.431,17.92,0.185000002,13.67473708,100.6051891
0102100F02,87.436,17.925,0.194999993,13.67470158,100.6052177
0102100F02,87.441,17.93,0.166666672,13.67466728,100.6052473
0102100F02,87.446,17.935,0.180000007,13.67463308,100.6052774
0102100F02,87.451,17.94,0.209999993,13.67459888,100.6053075
0102100F02,87.456,17.945,0.203333333,13.67456468,100.6053376
0102100F02,87.461,17.95,0.200000003,13.67453158,100.6053688
0102100F02,87.466,17.955,0.215000004,13.67449838,100.6054002
0102100F02,87.471,17.96,0.219999999,13.67446508,100.6054316
0102100F02,87.476,17.965,0.206666663,13.67443188,100.6054631
0102100F02,87.481,17.97,0.215000004,13.67439988,100.6054954
0102100F02,87.486,17.975,0.230000004,13.67436768,100.6055278
0102100F02,87.491,17.98,0.226666674,13.67433558,100.6055602
0102100F02,87.496,17.985,0.239999995,13.67430348,100.6055928
0102100F02,87.501,17.99,0.230000004,13.67427238,100.605626
0102100F02,87.506,17.995,0.209999993,13.67424108,100.6056593
0102100F02,87.511,18,0.219999984,13.67420978,100.6056927
0102100F02,87.516,18.005,0.224999994,13.67417908,100.6057259
0102100F02,87.521,18.01,0.24333334,13.67414878,100.6057601
0102100F02,87.526,18.015,0.216666654,13.67411848,100.6057943
0102100F02,87.531,18.02,0.25999999,13.67408828,100.6058284
0102100F02,87.536,18.025,0.25999999,13.67405858,100.6058627
0102100F02,87.541,18.03,0.25333333,13.67402938,100.6058978
0102100F02,87.546,18.035,0.234999999,13.67400018,100.605933
0102100F02,87.551,18.04,0.230000004,13.67397098,100.6059681
0102100F02,87.556,18.045,0.209999993,13.67394238,100.6060036
0102100F02,87.561,18.05,0.204999998,13.67391398,100.6060397
0102100F02,87.566,18.055,0.204999998,13.67388558,100.6060758
0102100F02,87.571,18.06,0.213333324,13.67385718,100.6061119
0102100F02,87.576,18.065,0.189999998,13.67382978,100.6061484
0102100F02,87.581,18.07,0.180000007,13.67380268,100.6061853
0102100F02,87.586,18.075,0.193333328,13.67377766,100.6062189
0102100F02,87.591,18.08,0.200000003,13.67375076,100.6062555
0102100F02,87.596,18.085,0.180000007,13.67372456,100.6062931
0102100F02,87.601,18.09,0.180000007,13.67369856,100.6063309
0102100F02,87.606,18.095,0.189999998,13.67367266,100.6063686
0102100F02,87.611,18.1,0.189999998,13.67364686,100.6064061
0102100F02,87.616,18.105,0.150000006,13.67362226,100.6064444
0102100F02,87.621,18.11,0.170000002,13.67359786,100.6064827
0102100F02,87.626,18.115,0.209999993,13.67357356,100.606521
0102100F02,87.631,18.12,0.185000002,13.67354946,100.6065589
0102100F02,87.636,18.125,0.189999998,13.67352536,100.6065987
0102100F02,87.641,18.13,0.230000004,13.67350146,100.6066387
0102100F02,87.646,18.135,0.230000004,13.67347756,100.6066784
0102100F02,87.651,18.14,0.213333324,13.67345386,100.606718
0102100F02,87.656,18.145,0.193333328,13.67343186,100.6067585
0102100F02,87.661,18.15,0.200000003,13.67340986,100.606799
0102100F02,87.666,18.155,0.194999993,13.67338806,100.6068389
0102100F02,87.671,18.16,0.206666663,13.67336744,100.6068776
0102100F02,87.676,18.165,0.209999993,13.67334704,100.6069188
0102100F02,87.681,18.17,0.224999994,13.67332674,100.60696
0102100F02,87.686,18.175,0.219999984,13.67330654,100.6070009
0102100F02,87.691,18.18,0.215000004,13.67328634,100.607042
0102100F02,87.696,18.185,0.199999988,13.67326734,100.6070842
0102100F02,87.701,18.19,0.230000004,13.67324834,100.6071263
0102100F02,87.706,18.195,0.226666674,13.67322954,100.6071682
0102100F02,87.711,18.2,0.239999995,13.67321064,100.6072102
0102100F02,87.716,18.205,0.196666658,13.67319324,100.607253
0102100F02,87.721,18.21,0.220000014,13.67317594,100.6072957
0102100F02,87.726,18.215,0.194999993,13.67315864,100.6073381
0102100F02,87.731,18.22,0.239999995,13.67314134,100.6073805
0102100F02,87.736,18.225,0.230000004,13.67312534,100.6074239
0102100F02,87.741,18.23,0.230000004,13.67310934,100.6074673
0102100F02,87.746,18.235,0.245000005,13.67309344,100.6075102
0102100F02,87.751,18.24,0.266666651,13.67307754,100.6075534
0102100F02,87.756,18.245,0.25,13.67306274,100.6075971
0102100F02,87.761,18.25,0.234999999,13.67304814,100.6076405
0102100F02,87.766,18.255,0.226666674,13.67303364,100.607684
0102100F02,87.771,18.26,0.226666674,13.67301904,100.6077274
0102100F02,87.776,18.265,0.159999996,13.67300524,100.6077717
0102100F02,87.781,18.27,0.180000007,13.67299174,100.6078159
0102100F02,87.786,18.275,0.196666673,13.67297814,100.6078603
0102100F02,87.791,18.28,0.175000012,13.67296464,100.6079044
0102100F02,87.796,18.285,0.159999996,13.67295204,100.6079487
0102100F02,87.801,18.29,0.176666677,13.67293994,100.6079929
0102100F02,87.806,18.295,0.170000002,13.67292774,100.6080371
0102100F02,87.811,18.3,0.230000004,13.67291564,100.6080814
0102100F02,87.816,18.305,0.209999993,13.67290394,100.6081259
0102100F02,87.821,18.31,0.180000007,13.67289294,100.6081705
0102100F02,87.826,18.315,0.170000002,13.67288184,100.6082153
0102100F02,87.831,18.32,0.230000004,13.67287084,100.6082601
0102100F02,87.836,18.325,0.269999981,13.67286004,100.6083045
0102100F02,87.841,18.33,0.224999994,13.67284984,100.6083501
0102100F02,87.846,18.335,0.226666674,13.67283984,100.6083954
0102100F02,87.851,18.34,0.25,13.67282974,100.6084407
0102100F02,87.856,18.345,0.239999995,13.67281974,100.6084856
0102100F02,87.861,18.35,0.239999995,13.67281044,100.608531
0102100F02,87.866,18.355,0.25,13.67280114,100.6085763
0102100F02,87.871,18.36,0.245000005,13.67279194,100.6086214
0102100F02,87.876,18.365,0.209999993,13.67278274,100.6086663
0102100F02,87.881,18.37,0.226666674,13.67277374,100.6087117
0102100F02,87.886,18.375,0.210000008,13.67276474,100.6087571
0102100F02,87.891,18.38,0.230000004,13.67275574,100.6088028
0102100F02,87.896,18.385,0.206666663,13.67274684,100.6088481
0102100F02,87.901,18.39,0.196666658,13.67273794,100.6088935
0102100F02,87.906,18.395,0.210000008,13.67272924,100.6089387
0102100F02,87.911,18.4,0.103333332,13.67272165,100.6089775
0102100F02,87.916,18.405,0.173333332,13.67271295,100.6090228
0102100F02,87.921,18.41,0.180000007,13.67270435,100.6090678
0102100F02,87.926,18.415,0.185000002,13.67269545,100.6091133
0102100F02,87.931,18.42,0.216666654,13.67268655,100.6091586
0102100F02,87.936,18.425,0.239999995,13.67267775,100.6092038
0102100F02,87.941,18.43,0.25,13.67266875,100.6092496
0102100F02,87.946,18.435,0.24333334,13.67265975,100.6092948
0102100F02,87.951,18.44,0.25999999,13.67265075,100.6093398
0102100F02,87.956,18.445,0.264999986,13.67264175,100.6093849
0102100F02,87.961,18.45,0.220000014,13.67263275,100.6094301
0102100F02,87.966,18.455,0.25333333,13.67262365,100.6094755
0102100F02,87.97,18.46,0.269999981,13.67261495,100.6095212
